Location	Chao1	Temperature
Non-saline	518.5166667	20.7
Non-saline	1362.684211	20.7
Non-saline	1143.129412	20.7
Non-saline	411.125	20.7
Non-saline	1730.018405	20.7
Non-saline	2126.004386	20.7
Non-saline	453.4716981	20.7
Non-saline	1230.793103	20.7
Non-saline	1381.5	20.7
Non-saline	388.5538462	20.7
Non-saline	1691.839506	20.7
Non-saline	1968.012	20.7
Non-saline	1110.864662	20.7
Non-saline	1889.328125	20.7
Non-saline	1131.545455	20.7
Non-saline	301.5833333	20.7
Non-saline	269.24	20.7
Non-saline	376.1090909	20.7
Non-saline	244.4102564	20.7
Non-saline	217.5263158	20.73
Non-saline	920.0983607	20.73
Non-saline	800.4428571	20.73
Non-saline	2780.262357	20.8
Non-saline	245.04	20.8
Non-saline	286.2857143	20.8
Non-saline	305.1290323	20.8
Non-saline	135.25	20.8
Non-saline	277.5	20.83
Non-saline	231.12	20.83
Non-saline	308.5166667	20.86
Non-saline	161	20.86
Non-saline	209.0769231	20.88
Non-saline	125.4347826	20.9
Non-saline	195.7777778	20.9
Non-saline	877.5409836	20.9
Non-saline	698.8214286	20.9
Non-saline	231.7631579	20.9
Non-saline	242.5652174	20.93
Non-saline	198.875	20.93
Non-saline	309.8421053	20.96
Non-saline	204.7317073	20.96
Non-saline	1630.221622	20.99
Non-saline	2352.15942	20.99
Non-saline	1825.530612	20.99
Non-saline	1840.778894	20.99
Non-saline	1958.090909	20.99
Non-saline	1897.313901	20.99
Non-saline	2231.130233	20.99
Non-saline	1843.876712	20.99
Non-saline	2136.548077	20.99
Non-saline	1976.894495	20.99
Non-saline	1971.95814	20.99
Non-saline	2256.623894	20.99
Non-saline	1895.779412	20.99
Non-saline	1975	20.99
Non-saline	1729.328829	20.99
Non-saline	1744.8125	20.99
Non-saline	1846.223301	20.99
Non-saline	1725.60396	20.99
Non-saline	2220.869403	20.99
Non-saline	1946.040201	20.99
Non-saline	2123.472222	20.99
Non-saline	1768.320513	20.99
Non-saline	1886.554945	20.99
Non-saline	1957.336683	20.99
Non-saline	2127.056701	20.99
Non-saline	1789.808511	21
Non-saline	1996.477273	21
Non-saline	1773.639344	21
Non-saline	1841.884058	21
Non-saline	2220.096774	21
Non-saline	1739.078125	21
Non-saline	2390.833333	21
Non-saline	1823.25641	21
Non-saline	2025.641509	21
Non-saline	2257.34252	21
Non-saline	1825.011236	21
Non-saline	1889.221698	21
Non-saline	1838.076923	21
Non-saline	1665.280543	21
Non-saline	1947.733945	21
Non-saline	1675.705	21
Non-saline	1895.555024	21
Non-saline	1858.861386	21
Non-saline	1839.523207	21
Non-saline	2002.374486	21
Non-saline	1968.879518	21
Non-saline	1885.601896	21
Non-saline	1779	21
Non-saline	1852.52381	21
Non-saline	1829.938326	21
Non-saline	1650.252475	21
Non-saline	1702.28972	21
Non-saline	1837.020101	21
Non-saline	1715.715736	21
Non-saline	1669.586387	21
Non-saline	1948.802198	21
Non-saline	2046.273438	21
Non-saline	1872.56338	21
Non-saline	2207.68	21
Non-saline	1819.07767	21
Non-saline	1778.571429	21
Non-saline	2390.861111	21
Plant	237.1351351	21
Plant	384.1176471	21
Plant	310.2222222	21
Plant	265.6923077	21
Plant	245.1935484	21
Plant	483.1587302	21
Plant	405.0227273	21
Plant	951.2803738	21
Plant	349.3636364	21
Plant	516.4242424	21
Plant	408.0277778	21
Plant	509.4117647	21
Plant	181.1153846	21
Plant	459.1754386	21
Plant	212.3157895	21
Plant	367.1818182	21
Plant	446	21
Plant	391.0212766	21
Plant	351.0681818	21
Plant	340.893617	21
Plant	212.3333333	21
Plant	190	21
Plant	215.5	21
Plant	160.5	21
Plant	182.1666667	21
Non-saline	313.5	21
Non-saline	243.6666667	21
Non-saline	254.3913043	21
Non-saline	294.5357143	21.05
Non-saline	253.7173913	21.05
Non-saline	212.0769231	21.1
Non-saline	373	21.1
Non-saline	568.7875	21.1
Non-saline	195	21.1
Non-saline	165	21.1
Non-saline	111.8125	21.1
Non-saline	233.6851852	21.13
Non-saline	543.8875	21.2
Non-saline	413.3333333	21.2
Non-saline	615.2258065	21.2
Non-saline	450.3382353	21.2
Non-saline	2796.605442	21.2
Non-saline	326.2857143	21.2
Plant	81	21.2
Plant	113.0769231	21.2
Plant	186.875	21.2
Plant	156.2142857	21.2
Plant	103.625	21.2
Plant	132.5	21.2
Plant	50.25	21.2
Plant	154.3333333	21.2
Plant	67.625	21.2
Plant	75	21.2
Plant	201.5	21.2
Plant	171	21.2
Plant	245.0285714	21.2
Plant	92.14285714	21.2
Plant	337.5294118	21.2
Plant	413.1851852	21.2
Plant	397.1960784	21.2
Plant	669.3333333	21.2
Plant	243.7	21.2
Non-saline	155.6363636	21.21
Non-saline	219	21.23
Non-saline	201.1666667	21.23
Non-saline	313.7906977	21.24
Non-saline	217.9090909	21.24
Non-saline	196.25	21.26
Non-saline	181.2727273	21.26
Non-saline	244.3846154	21.28
Non-saline	222.9545455	21.28
Non-saline	2018.14359	21.3
Non-saline	2057.359375	21.3
Non-saline	1873.225352	21.3
Non-saline	2266.192308	21.3
Non-saline	1937.929245	21.3
Non-saline	1785.530864	21.3
Non-saline	1890.065637	21.3
Non-saline	1741.157609	21.3
Non-saline	1959.338645	21.3
Non-saline	2710.336245	21.3
Non-saline	1900.58427	21.3
Non-saline	2201.918103	21.3
Non-saline	2327.544248	21.3
Non-saline	1823.586592	21.3
Non-saline	1915.850202	21.3
Non-saline	2255.2	21.3
Non-saline	1917.562212	21.3
Non-saline	1809.654321	21.3
Non-saline	1441.924528	21.3
Non-saline	1846.571429	21.3
Non-saline	2083.789063	21.3
Non-saline	1990.902439	21.3
Non-saline	1960.151261	21.3
Non-saline	1769.279412	21.3
Non-saline	1881.197309	21.3
Non-saline	1959.8	21.3
Non-saline	1564.194245	21.3
Non-saline	1015.791667	21.3
Non-saline	1492.15	21.3
Non-saline	197.3448276	21.3
Non-saline	232.6521739	21.3
Non-saline	95	21.3
Non-saline	653.825	21.3
Non-saline	355.9827586	21.3
Non-saline	335.3333333	21.37
Non-saline	257.3846154	21.37
Non-saline	566.3333333	21.4
Non-saline	660.1388889	21.4
Non-saline	303.0238095	21.4
Non-saline	221.0384615	21.4
Non-saline	158.4615385	21.43
Non-saline	180.3	21.47
Non-saline	172.05	21.47
Plant	128.1052632	21.47393548
Plant	231.9565217	21.47393548
Plant	270	21.47393548
Plant	293.0714286	21.47393548
Non-saline	1046.009091	21.5
Non-saline	1248.763359	21.5
Non-saline	1253.625	21.5
Non-saline	1090.203883	21.5
Non-saline	1215.81982	21.5
Non-saline	1189.315385	21.5
Non-saline	1038.711712	21.5
Non-saline	944.5	21.5
Non-saline	1178.925373	21.5
Non-saline	1177.594595	21.5
Non-saline	1198.239316	21.5
Non-saline	1522.75	21.5
Non-saline	1175.735537	21.5
Non-saline	1258.590909	21.5
Non-saline	1300	21.5
Non-saline	1021.849558	21.5
Non-saline	1130.142857	21.5
Non-saline	1411	21.5
Non-saline	1175.960784	21.5
Non-saline	1298.043478	21.5
Non-saline	1319.523438	21.5
Non-saline	850.7608696	21.5
Non-saline	1092.310345	21.5
Non-saline	1243.690909	21.5
Non-saline	1270.109375	21.5
Non-saline	1516.139535	21.5
Non-saline	1290.421053	21.5
Non-saline	148.8	21.5
Non-saline	951.6644737	21.5
Non-saline	232.1290323	21.5
Non-saline	320.3571429	21.5
Non-saline	369.703125	21.5
Non-saline	538.9622642	21.5
Non-saline	318.0263158	21.5
Non-saline	253.0714286	21.5
Plant	219.516129	21.5
Plant	198.5555556	21.5
Plant	371.2068966	21.5
Plant	149.0555556	21.5
Plant	227.24	21.5
Plant	184.0285714	21.5
Plant	191.1764706	21.5
Plant	173.1875	21.5
Plant	206.04	21.5
Plant	127.2307692	21.5
Plant	75.2	21.5
Plant	230.3333333	21.5
Plant	239.3846154	21.5
Plant	188.5555556	21.5
Plant	204.4375	21.5
Plant	356.6176471	21.5
Plant	212.8666667	21.5
Plant	198.7142857	21.5
Plant	231.3448276	21.5
Plant	262.4411765	21.5
Plant	206.1071429	21.5
Plant	284.125	21.5
Plant	178.6666667	21.5
Plant	254.875	21.5
Plant	240.6521739	21.5
Plant	155	21.5
Plant	231.4375	21.5
Plant	258.2352941	21.5
Plant	190.2068966	21.5
Non-saline	206.5	21.53
Non-saline	123.0714286	21.53
Non-saline	109.4375	21.53
Non-saline	347.5555556	21.55
Non-saline	205.04	21.55
Plant	226.4375	21.56101613
Plant	198.2413793	21.56101613
Plant	109	21.56101613
Plant	166.4736842	21.56101613
Plant	186.0454545	21.56101613
Plant	326	21.58551613
Plant	50.75	21.58551613
Plant	169.3333333	21.58551613
Plant	516.375	21.58551613
Plant	226.4	21.58551613
Non-saline	539.4307692	21.6
Non-saline	265.5	21.6
Non-saline	270.44	21.6
Non-saline	1392.929348	21.6
Non-saline	240.4	21.62
Non-saline	203.1052632	21.63
Non-saline	155.8846154	21.63
Non-saline	158.2727273	21.65
Non-saline	250.0588235	21.65
Non-saline	176.7894737	21.65
Non-saline	132	21.67
Non-saline	124.8125	21.67
Non-saline	205.8823529	21.68
Non-saline	245	21.68
Non-saline	163.7	21.68
Non-saline	618.9782609	21.7
Non-saline	292.3333333	21.7
Non-saline	209.1538462	21.7
Non-saline	331.4615385	21.73
Non-saline	190.8333333	21.73
Non-saline	146	21.73
Non-saline	121.4	21.8
Non-saline	262.3	21.8
Non-saline	130.0434783	21.8
Non-saline	172.0769231	21.8
Non-saline	186.6666667	21.8
Non-saline	372	21.8
Non-saline	298.122449	21.84
Non-saline	233.7179487	21.84
Non-saline	315.5714286	21.85
Non-saline	197.6666667	21.85
Non-saline	266.3913043	21.85
Non-saline	309.8571429	21.87
Non-saline	1951.502439	21.9
Non-saline	1796.408451	21.9
Non-saline	1982.570048	21.9
Non-saline	1798.679654	21.9
Non-saline	1783.387255	21.9
Non-saline	2016.696262	21.9
Non-saline	1985.193878	21.9
Non-saline	1646.371287	21.9
Non-saline	1847.742424	21.9
Non-saline	1821.242678	21.9
Non-saline	2056.401099	21.9
Non-saline	2001.599057	21.9
Non-saline	1777.102439	21.9
Non-saline	2061.030151	21.9
Non-saline	1759.333333	21.9
Non-saline	1769.642241	21.9
Non-saline	1680.426471	21.9
Non-saline	1940.301887	21.9
Non-saline	2182.548077	21.9
Non-saline	1936	21.9
Non-saline	2019.681223	21.9
Non-saline	1893.456221	21.9
Non-saline	1791.251046	21.9
Non-saline	1738.448649	21.9
Non-saline	1957.091286	21.9
Non-saline	1850.635514	21.9
Non-saline	1679.475936	21.9
Non-saline	1966.69697	21.9
Non-saline	2036.359606	21.9
Non-saline	1935.111111	21.9
Non-saline	1764.512953	21.9
Non-saline	553.9428571	21.9
Non-saline	564.2264151	21.9
Non-saline	341.3584906	21.9
Non-saline	196.875	21.9
Non-saline	554.9268293	21.9
Non-saline	364.0188679	21.9
Non-saline	467.7317073	21.9
Non-saline	269.3333333	21.93
Non-saline	355.75	21.94
Non-saline	236.2727273	21.94
Non-saline	170.5	21.94
Plant	555.5	22
Plant	431.25	22
Plant	190	22
Plant	403	22
Plant	494.372549	22
Plant	231.2857143	22
Plant	245.3571429	22
Plant	352	22
Plant	837.2631579	22
Plant	363.6666667	22
Plant	438	22
Plant	402.1081081	22
Plant	547.2040816	22
Plant	616.3636364	22
Plant	79.66666667	22
Plant	72	22
Plant	276.3448276	22
Plant	603.6086957	22
Plant	377.0588235	22
Plant	198.5555556	22
Plant	640.3684211	22
Plant	445.06	22
Plant	299.9166667	22
Plant	476	22
Plant	201.6818182	22
Plant	213.0588235	22
Plant	292.1071429	22
Plant	303.5	22
Plant	597.2727273	22
Non-saline	122.7142857	22
Non-saline	519.7777778	22
Non-saline	288.8958333	22
Non-saline	543.4375	22
Non-saline	245.9333333	22
Non-saline	196.0416667	22
Non-saline	212.7678571	22
Non-saline	129.1176471	22.07
Non-saline	117.047619	22.07
Non-saline	308.4716981	22.07
Non-saline	194.9375	22.07
Non-saline	494.9444444	22.1
Non-saline	706.8289474	22.1
Non-saline	481.0185185	22.1
Non-saline	512.6153846	22.1
Non-saline	211.5882353	22.1
Non-saline	449.375	22.1
Non-saline	237	22.1
Non-saline	152.9375	22.1
Non-saline	125.3529412	22.1
Non-saline	93.2	22.1
Non-saline	212	22.15
Non-saline	159.4	22.15
Plant	574.1162791	22.16
Plant	487.7586207	22.16
Plant	777.5	22.16
Plant	837.3461538	22.16
Plant	776.0980392	22.16
Plant	547.3278689	22.16
Plant	218.3235294	22.16
Plant	872.7857143	22.16
Plant	941.3738318	22.16
Plant	808.7857143	22.16
Plant	374.122807	22.16
Plant	441.7727273	22.16
Non-saline	139.2307692	22.17
Non-saline	139.3636364	22.17
Non-saline	159.75	22.18
Non-saline	123.7857143	22.18
Non-saline	253	22.22
Saline	295.5531915	22.2321
Non-saline	328.075	22.24
Non-saline	243.2857143	22.24
Non-saline	201.1363636	22.25
Non-saline	193.625	22.25
Non-saline	177.0769231	22.25
Non-saline	229.875	22.25
Non-saline	189.0454545	22.25
Plant	654.4358974	22.26
Plant	465.1694915	22.26
Plant	554.3653846	22.26
Plant	445.0172414	22.26
Plant	485.0153846	22.26
Plant	773.1081081	22.26
Plant	680.1935484	22.26
Plant	515	22.26
Plant	347.3225806	22.26
Plant	325.1	22.26
Plant	269.9545455	22.26
Non-saline	426.6363636	22.3
Non-saline	284.24	22.3
Non-saline	841.1271186	22.3
Non-saline	197.6	22.33
Non-saline	192.75	22.33
Non-saline	162.5	22.35
Non-saline	133.2142857	22.4
Non-saline	235.6	22.4
Non-saline	350.027027	22.4
Non-saline	401.6666667	22.4
Non-saline	270.25	22.4
Non-saline	307.375	22.4
Non-saline	210.1333333	22.4
Non-saline	250.5454545	22.42
Non-saline	146	22.5
Non-saline	58	22.5
Non-saline	204	22.57
Non-saline	198.047619	22.57
Non-saline	152.5517241	22.58
Non-saline	265.0882353	22.6
Non-saline	44	22.6
Non-saline	277.037037	22.62
Non-saline	120	22.63
Non-saline	97	22.63
Non-saline	153.0526316	22.68
Non-saline	268.7777778	22.7
Non-saline	431.1707317	22.7
Non-saline	441.6428571	22.7
Non-saline	545	22.7
Plant	855.1785714	22.74
Plant	266.8	22.74
Plant	178.9545455	22.74
Plant	200.0526316	22.74
Plant	116.75	22.74
Plant	601.9491525	22.74
Plant	484.3928571	22.74
Plant	641.8133333	22.74
Plant	186.125	22.74
Plant	213.25	22.74
Non-saline	365.90625	22.77
Non-saline	200.5	22.8
Non-saline	97.63636364	22.8
Plant	181.4	22.86
Plant	356.212766	22.86
Plant	303.3571429	22.86
Plant	264.7368421	22.86
Plant	228.1304348	22.86
Plant	335.5	22.86
Plant	159	22.86
Plant	190.6875	22.86
Plant	127.0833333	22.86
Plant	609.5070423	22.86
Non-saline	357	22.9
Non-saline	154.5	22.9
Non-saline	170.5	22.9
Non-saline	223.75	22.93
Non-saline	444.779661	22.94
Non-saline	287.9090909	22.94
Non-saline	291.9375	22.96
Non-saline	142.5555556	22.97
Plant	368	22.99
Plant	270.75	22.99
Plant	243.8333333	22.99
Plant	264	22.99
Plant	300.75	22.99
Plant	246.1363636	22.99
Plant	445.2173913	22.99
Plant	697.1492537	22.99
Plant	362.5675676	22.99
Plant	215.625	22.99
Plant	532.7631579	23
Plant	210	23
Plant	151.4	23
Plant	158.0714286	23
Plant	224.4347826	23
Plant	152.375	23
Plant	370.1666667	23
Plant	131.6666667	23
Plant	461.0535714	23
Plant	524.2380952	23
Plant	282.84	23
Plant	502.1	23
Plant	615.0285714	23
Plant	138.6666667	23
Plant	169.8695652	23
Plant	168.5	23
Plant	123.125	23
Plant	184.9166667	23
Plant	346.4883721	23
Plant	491.5625	23
Plant	123.3157895	23
Plant	247.1578947	23
Plant	334.6511628	23
Plant	168.3333333	23
Plant	80.11111111	23
Plant	111.5	23
Plant	256.8947368	23
Plant	63.8125	23
Non-saline	369.0384615	23
Non-saline	430.2	23
Non-saline	858.8881119	23
Non-saline	1009.439759	23
Non-saline	204.2608696	23
Non-saline	412.3684211	23.02
Non-saline	380.7540984	23.02
Non-saline	389.2631579	23.03
Non-saline	407.6923077	23.03
Non-saline	222.037037	23.03
Non-saline	296	23.05
Non-saline	191.3157895	23.05
Non-saline	271.5294118	23.1
Non-saline	346.8857143	23.1
Non-saline	158	23.1
Non-saline	143.8333333	23.1
Non-saline	319.12	23.1
Non-saline	324.3703704	23.1
Non-saline	189.0416667	23.2
Non-saline	154.25	23.2
Non-saline	195.6	23.4
Non-saline	177.64	23.4
Non-saline	146	23.4
Non-saline	373.8717949	23.4
Non-saline	446.53125	23.43
Non-saline	370.0769231	23.43
Non-saline	166.3333333	23.44
Non-saline	199.4642857	23.48
Non-saline	273.3571429	23.5
Non-saline	584.3092784	23.5
Non-saline	664.010101	23.5
Non-saline	746.0084746	23.5
Non-saline	245	23.53
Non-saline	177.1538462	23.53
Non-saline	326.1764706	23.6
Non-saline	214.125	23.6
Non-saline	359.1320755	23.64
Non-saline	260.893617	23.64
Non-saline	133.7727273	23.7
Non-saline	348.4	23.7
Non-saline	346.8125	23.7
Non-saline	101.6	23.7
Non-saline	139.8	23.75
Plant	329.2162162	23.78
Plant	329.9354839	23.78
Plant	449.42	23.78
Plant	707.6470588	23.78
Plant	296.5	23.78
Plant	126.3636364	23.78
Plant	241	23.78
Plant	127.9090909	23.78
Plant	466.0222222	23.78
Plant	298.375	23.78
Non-saline	617.8811881	23.8
Non-saline	515.016129	23.8
Non-saline	128.6	23.8
Non-saline	66.88235294	23.8
Non-saline	305.075	23.84
Non-saline	288.5217391	23.84
Plant	297.3333333	23.87
Plant	403.775	23.87
Plant	239	23.87
Plant	464.5957447	23.87
Plant	285.6666667	23.87
Plant	233.0833333	23.87
Plant	332.3333333	23.87
Plant	327.3636364	23.87
Plant	441.75	23.87
Plant	321.1578947	23.87
Non-saline	240.5882353	23.87
Non-saline	206.64	23.87
Non-saline	428.8378378	23.9
Non-saline	161.2173913	23.9
Non-saline	399.3076923	23.97
Non-saline	434.0625	23.97
Plant	399.4565217	23.99
Plant	538.362069	23.99
Plant	496.9850746	23.99
Plant	354.8235294	23.99
Plant	532.6438356	23.99
Plant	1241.17931	23.99
Plant	400.6923077	23.99
Plant	418.25	23.99
Plant	245.2307692	23.99
Plant	372.9166667	23.99
Non-saline	214	24
Non-saline	316.1363636	24
Non-saline	219	24
Non-saline	297.3846154	24
Non-saline	169.4285714	24
Non-saline	418.9583333	24
Non-saline	282.6923077	24
Non-saline	172.7142857	24
Non-saline	173.5	24
Plant	590.1886792	24.07
Plant	382.7	24.07
Plant	282	24.07
Plant	300.8846154	24.07
Plant	386.8	24.07
Plant	299.3157895	24.07
Plant	383.90625	24.07
Plant	322.0243902	24.07
Plant	184.9090909	24.07
Plant	263	24.07
Non-saline	123.75	24.08
Non-saline	327.0285714	24.1
Non-saline	212.0357143	24.1
Saline	336.0526316	24.1018
Non-saline	240.0526316	24.2
Non-saline	154.7916667	24.2
Non-saline	411.4285714	24.22
Non-saline	208.6666667	24.25
Plant	333.5	24.26
Plant	545.2075472	24.26
Plant	371	24.26
Plant	506.125	24.26
Plant	468.6222222	24.26
Plant	498	24.26
Plant	504.3333333	24.26
Plant	778.5616438	24.26
Plant	575.6666667	24.26
Plant	747.9859155	24.26
Non-saline	166.0714286	24.3
Non-saline	248.2857143	24.3
Non-saline	194.75	24.37
Non-saline	169.4285714	24.37
Non-saline	254	24.4
Non-saline	201.5	24.4
Non-saline	377.075	24.4
Non-saline	377.075	24.4
Non-saline	135.5555556	24.45
Non-saline	115.8125	24.45
Non-saline	384.1153846	24.53
Non-saline	221.7540984	24.53
Non-saline	207.7241379	24.55
Non-saline	128.25	24.55
Non-saline	316.56	24.55
Non-saline	318.5609756	24.55
Non-saline	192.3333333	24.6
Saline	464.6923077	24.6294
Non-saline	224.6190476	24.7
Non-saline	182	24.7
Non-saline	278.04	24.7
Non-saline	177.6896552	24.7
Saline	371.0243902	24.7166
Non-saline	176.6666667	24.73
Non-saline	433.0212766	24.87
Non-saline	403	24.87
Non-saline	146.030303	24.9
Non-saline	447.4307692	24.9
Non-saline	136.1538462	24.9
Non-saline	135	24.9
Non-saline	135.75	24.95
Non-saline	291.0909091	24.97
Non-saline	221	24.97
Saline	436.0178571	24.9967
Non-saline	431.1627907	25
Non-saline	366.483871	25
Non-saline	209.5263158	25.2
Non-saline	192	25.2
Non-saline	168	25.23
Non-saline	302.6153846	25.27
Non-saline	211.8125	25.27
Non-saline	247	25.28
Saline	356.1395349	25.31425
Non-saline	314.4423077	25.37
Non-saline	268.6304348	25.37
Non-saline	146	25.4
Non-saline	214.4	25.4
Non-saline	254.7894737	25.4
Non-saline	200.9130435	25.55
Non-saline	149.53125	25.55
Non-saline	364.1851852	25.77
Non-saline	328.5714286	25.77
Non-saline	369.326087	25.77
Non-saline	338.825	25.77
Non-saline	234.7894737	25.8
Non-saline	201.5	25.8
Non-saline	351.6176471	25.8
Non-saline	304.4565217	25.8
Non-saline	166.3	25.9
Non-saline	186.6818182	25.9
Non-saline	217.4	26.05
Non-saline	179.9130435	26.05
Non-saline	182.12	26.05
Non-saline	153.75	26.05
Non-saline	260.9230769	26.08
Saline	458.6307692	26.16555
Non-saline	190.0588235	26.2
Non-saline	159.5555556	26.2
Saline	324.1842105	26.3541
Non-saline	181.3913043	26.5
Non-saline	131	26.6
Non-saline	95	26.6
Non-saline	911.1525424	26.66
Non-saline	582.46875	26.66
Non-saline	120.5	26.7
Non-saline	123.4	27.1
Non-saline	122.1764706	27.1
Non-saline	320.2222222	27.2
Non-saline	233.2941176	27.2
Non-saline	350.1842105	27.58
Non-saline	267.1428571	27.58
Saline	380.140625	27.5806
Saline	306.3846154	27.5977
Non-saline	76	27.7
Saline	1247.576923	28
Saline	249.2142857	28
Saline	1959.070866	28
Saline	1332.888889	28
Non-saline	81.09090909	29.3
Non-saline	86.09090909	29.3
Non-saline	90.23076923	29.3
Non-saline	113	29.3
Non-saline	304.2264151	30.1
Non-saline	319.8867925	30.1
Non-saline	322.5581395	30.1
Non-saline	367.0652174	30.1
Non-saline	383.3	30.1
Non-saline	307.7142857	30.1
Non-saline	459.4366197	30.1
Non-saline	559.0816327	30.1
Non-saline	474.7183099	30.1
Non-saline	283.75	30.1
Non-saline	352.6666667	30.1
Non-saline	326.525	30.1
Non-saline	32.33333333	31.5
Non-saline	44.11111111	31.5
Non-saline	46.5	31.5
Non-saline	352	31.9
Non-saline	343.12	31.9
Non-saline	474.2173913	31.9
Non-saline	388.0638298	31.9
Non-saline	307.9230769	31.9
Non-saline	313.3333333	31.9
Non-saline	464.4482759	31.9
Non-saline	479.3703704	31.9
Non-saline	363.8653846	31.9
Non-saline	213.8780488	31.9
Non-saline	273.12	31.9
Non-saline	277.0588235	31.9
Non-saline	31	32
Non-saline	27.66666667	32
Non-saline	44	32.5
Non-saline	33.75	32.5
Non-saline	39	32.5
Animal	55	33
Animal	35.2	33
Animal	69.33333333	33
Animal	59.33333333	33
Animal	49.25	33.83333333
Animal	52.5	33.83333333
Animal	86	33.83333333
Animal	55.25	33.83333333
Animal	30	33.88888889
Animal	105.2307692	33.88888889
Animal	79.42857143	33.88888889
Non-saline	120.5555556	34.5
Non-saline	80.66666667	34.5
Non-saline	103.2727273	34.5
Non-saline	29	35
Non-saline	22.75	35
Non-saline	24.5	35
Non-saline	57.5	35
Non-saline	74	35
Non-saline	65.58333333	35
Non-saline	61.5	35
Non-saline	52.625	35
Non-saline	64.5	35
Non-saline	59.1	35
Non-saline	67.27272727	35
Non-saline	186.3913043	35
Non-saline	216.6	35
Non-saline	217.2325581	35
Non-saline	280.625	35
Non-saline	301.5192308	35
Animal	97.6	35.05555556
Animal	53.625	35.05555556
Animal	43.5	35.05555556
Animal	18	35.05555556
Animal	351.0714286	35.27777778
Animal	52	35.27777778
Non-saline	84.54545455	35.8
Non-saline	286.2380952	35.8
Non-saline	279.4285714	35.8
Animal	51	36.22222222
Animal	57	36.22222222
Non-saline	84.23529412	37.8
Non-saline	371	37.8
Non-saline	393.0517241	37.8
Non-saline	70.5	37.9
Non-saline	87.14285714	37.9
Non-saline	81.375	37.9
Non-saline	91.5	40
Non-saline	114.375	40
Non-saline	51.5	40
Non-saline	51.375	40
Non-saline	56.5	40
Non-saline	107	40
Non-saline	93.04545455	40
Non-saline	130.5517241	40
Non-saline	258	40
Non-saline	242.6923077	40
Non-saline	279.92	40
Non-saline	104.1538462	40.1
Non-saline	92.2	40.1
Non-saline	75.42857143	40.1
Non-saline	538.372549	40.58
Non-saline	409.9428571	40.58
Non-saline	70.5	41
Non-saline	79.75	41
Non-saline	79.11111111	41
Non-saline	73.5	42.1
Non-saline	104	42.1
Non-saline	90.14285714	42.1
Saline	1166.057143	44
Saline	1411.61194	44
Non-saline	106.3333333	44
Non-saline	97.25	44
Non-saline	105.6666667	44
Non-saline	76.14285714	45.7
Non-saline	266.6071429	46
Non-saline	245.6792453	46
Non-saline	85.6	47
Non-saline	84.2	47
Non-saline	55.6	47
Non-saline	118	47.3
Non-saline	50.25	47.8
Non-saline	49	47.8
Non-saline	41	47.8
Non-saline	63.5	48.6
Non-saline	59.6	48.6
Non-saline	52.66666667	48.6
Non-saline	64.14285714	48.6
Non-saline	55	48.6
Non-saline	85.6	48.6
Non-saline	50.14285714	48.6
Non-saline	66	48.6
Non-saline	59.625	48.6
Non-saline	67.625	48.6
Non-saline	62.42857143	48.6
Non-saline	63.33333333	48.6
Non-saline	106.5454545	48.6
Non-saline	92.5	48.6
Non-saline	95.14285714	48.6
Non-saline	42	50.4
Non-saline	44	50.4
Non-saline	36.5	50.4
Non-saline	56	51.5
Non-saline	69.2	51.5
Non-saline	52.5	51.5
Non-saline	105.2142857	52
Non-saline	83	52
Non-saline	82.33333333	52
Non-saline	82.66666667	52
Non-saline	86	52
Non-saline	73.2	52
Non-saline	84.5	52
Non-saline	96.5	52
Non-saline	73.5	52
Non-saline	95	52
Non-saline	62	53
Non-saline	63.14285714	53
Non-saline	54.5	53
Non-saline	69.875	53
Non-saline	62.14285714	53
Non-saline	63.5	53
Saline	318.65	55
Non-saline	40.66666667	56.4
Non-saline	43	56.4
Non-saline	48.66666667	56.4
Non-saline	36.5	57
Non-saline	31.33333333	57
Non-saline	35	57
Non-saline	34.6	57.5
Non-saline	37	57.5
Non-saline	35.5	57.5
Non-saline	40	57.8
Non-saline	43.2	57.8
Non-saline	34.5	57.8
Non-saline	100.9285714	58
Non-saline	56.16666667	58
Non-saline	65.1	58
Non-saline	77.11111111	58
Non-saline	78.25	58
Non-saline	43.16666667	58
Non-saline	48.6	58
Non-saline	61	58
Non-saline	62.8	58
Non-saline	67.5	58
Non-saline	64.875	58
Non-saline	142	58
Non-saline	130.5	58
Non-saline	122.75	58
Non-saline	40	58.1
Non-saline	35.2	58.1
Non-saline	29	58.1
Non-saline	32	59.4
Non-saline	38.25	59.4
Non-saline	39.33333333	59.4
Non-saline	57.625	60.1
Non-saline	60.625	60.1
Non-saline	66.6	60.1
Non-saline	52.33333333	61
Non-saline	33.6	61
Non-saline	36.33333333	61
Non-saline	35.6	61
Non-saline	31.25	61
Non-saline	43	61
Non-saline	36.5	61
Non-saline	28	61
Non-saline	24.5	61
Non-saline	35	61
Non-saline	39	61
Non-saline	48	61
Non-saline	60.14285714	61
Non-saline	56.42857143	61
Non-saline	53	61.5
Non-saline	58.66666667	61.5
Non-saline	61	61.5
Non-saline	190.625	61.7
Non-saline	433.9375	61.7
Non-saline	810.1979167	61.7
Non-saline	38.5	61.8
Non-saline	40.33333333	61.8
Non-saline	38	61.8
Non-saline	47	62
Non-saline	41.5	62
Non-saline	44	62
Non-saline	28	62
Non-saline	78.54545455	62
Non-saline	40	62
Non-saline	51.14285714	62
Non-saline	55.375	62
Non-saline	46	62
